city,date,fare,ride_id,driver_count,type
New Paulville,1/21/2019 20:51,33.47,8220000000000.0,44,Urban
Liumouth,2/28/2019 15:20,30.3,2080000000000.0,69,Urban
Port Frank,2/6/2019 3:34,34.86,3940000000000.0,23,Urban
Loganberg,2/21/2019 18:53,36.21,8540000000000.0,23,Urban
Karenside,3/21/2019 23:26,26.69,7730000000000.0,5,Urban
West Angela,4/14/2019 12:28,39.95,7950000000000.0,48,Urban
West Josephberg,1/31/2019 13:24,38.28,4200000000000.0,45,Urban
West Samuelburgh,2/22/2019 18:15,7.13,2720000000000.0,73,Urban
Lake Danielberg,2/6/2019 19:59,30.31,3400000000000.0,19,Urban
Johnton,1/31/2019 11:17,23.36,3670000000000.0,27,Urban
West Ericstad,1/21/2019 12:14,8.07,7510000000000.0,25,Urban
Lake Scottton,4/18/2019 23:06,4.36,5840000000000.0,58,Urban
North Jasmine,4/17/2019 10:37,11.76,4450000000000.0,33,Urban
North Jason,4/15/2019 17:35,42.29,5010000000000.0,6,Urban
North Jason,3/4/2019 10:14,38.49,3340000000000.0,6,Urban
Lake Danielberg,2/17/2019 5:30,11.7,4870000000000.0,19,Urban
Christopherfurt,4/4/2019 1:11,24.47,572000000000.0,41,Urban
Port Johnbury,1/4/2019 2:56,32.75,1740000000000.0,3,Urban
Port Angela,5/4/2019 9:50,21.62,6300000000000.0,67,Urban
Port Frank,4/28/2019 9:03,15.0,7320000000000.0,23,Urban
North Barbara,1/8/2019 5:21,25.84,3510000000000.0,18,Urban
North Jason,4/14/2019 19:46,8.05,7830000000000.0,6,Urban
Barajasview,1/12/2019 23:20,21.64,3010000000000.0,26,Urban
North Jasmine,1/13/2019 16:18,16.92,5900000000000.0,33,Urban
South Karenland,4/25/2019 5:20,36.71,7090000000000.0,4,Urban
West Gabriel,2/20/2019 9:30,28.13,7470000000000.0,57,Urban
Carriemouth,3/25/2019 21:25,26.4,4290000000000.0,52,Urban
Huntermouth,3/17/2019 15:43,30.31,6910000000000.0,37,Urban
Valentineton,1/12/2019 5:52,42.31,5900000000000.0,45,Urban
East Kaylahaven,1/29/2019 6:40,26.79,5040000000000.0,65,Urban
Lake Danielberg,4/12/2019 5:18,41.45,5340000000000.0,19,Urban
West Robert,1/15/2019 8:14,33.91,2160000000000.0,39,Urban
Williamsstad,4/4/2019 6:55,31.52,778000000000.0,59,Urban
Port David,4/22/2019 23:30,30.03,7360000000000.0,7,Urban
Karenside,3/3/2019 18:15,19.19,1720000000000.0,5,Urban
Valentineton,3/16/2019 23:59,5.23,7410000000000.0,45,Urban
New Kimberlyborough,4/3/2019 3:36,43.07,5600000000000.0,33,Urban
New Jacobville,4/20/2019 5:31,13.35,9260000000000.0,50,Urban
Joneschester,4/13/2019 18:44,27.36,7530000000000.0,39,Urban
Joneschester,4/20/2019 9:40,30.12,8970000000000.0,39,Urban
Jerryton,3/24/2019 12:17,31.47,5420000000000.0,64,Urban
Grahamburgh,1/3/2019 15:37,17.61,7880000000000.0,61,Urban
Royland,1/18/2019 0:03,32.11,4550000000000.0,64,Urban
West Robert,3/10/2019 20:00,6.74,6680000000000.0,39,Urban
Karenside,2/19/2019 20:56,17.41,1220000000000.0,5,Urban
Williamsview,4/18/2019 2:07,39.79,8750000000000.0,46,Urban
Simpsonburgh,3/3/2019 8:45,7.63,4180000000000.0,21,Urban
West Angela,5/7/2019 1:03,12.35,2050000000000.0,48,Urban
West Heidi,1/15/2019 11:49,21.44,83498621902.0,28,Urban
Leahton,3/13/2019 9:17,36.79,6210000000000.0,17,Urban
Reynoldsfurt,2/14/2019 11:25,39.4,9070000000000.0,67,Urban
Christopherfurt,3/13/2019 1:47,32.05,2790000000000.0,41,Urban
Raymondhaven,3/20/2019 2:20,38.53,8660000000000.0,11,Urban
Port Johnbury,3/26/2019 7:22,7.63,8090000000000.0,3,Urban
West Gabriel,5/5/2019 1:24,27.57,4430000000000.0,57,Urban
Barronchester,1/27/2019 3:08,27.79,6650000000000.0,11,Suburban
East Kentstad,4/7/2019 19:44,18.75,6580000000000.0,20,Suburban
Lake Omar,1/17/2019 21:33,21.71,967000000000.0,22,Suburban
Myersshire,2/27/2019 17:38,17.1,5710000000000.0,19,Suburban
West Hannah,4/19/2019 1:06,37.78,2270000000000.0,12,Suburban
East Marymouth,3/29/2019 8:36,37.6,6370000000000.0,5,Suburban
New Raymond,2/25/2019 21:40,20.44,5980000000000.0,17,Suburban
Lake Robertside,1/11/2019 20:17,46.51,6570000000000.0,4,Suburban
Josephside,3/30/2019 9:45,44.74,5590000000000.0,25,Suburban
Brandonfort,1/14/2019 12:35,28.02,8100000000000.0,10,Suburban
Josephside,2/7/2019 6:56,31.94,3190000000000.0,25,Suburban
New Raymond,3/21/2019 1:45,22.12,6030000000000.0,17,Suburban
Lewisland,2/14/2019 17:38,42.31,580000000000.0,4,Suburban
East Kentstad,1/22/2019 20:43,35.01,8750000000000.0,20,Suburban
Myersshire,4/29/2019 6:08,17.99,1130000000000.0,19,Suburban
Myersshire,1/10/2019 6:32,45.81,7010000000000.0,19,Suburban
Lewisland,1/30/2019 15:08,32.4,5100000000000.0,4,Suburban
West Hannah,3/22/2019 20:18,25.86,7620000000000.0,12,Suburban
North Richardhaven,2/18/2019 10:21,41.54,4270000000000.0,1,Suburban
New Olivia,3/29/2019 2:52,44.12,7720000000000.0,20,Suburban
New Shannonberg,3/19/2019 8:13,25.46,375000000000.0,20,Suburban
Barronchester,5/5/2019 4:03,30.38,2280000000000.0,11,Suburban
Nicolechester,2/9/2019 12:26,40.83,85473064902.0,19,Suburban
New Raymond,3/18/2019 12:07,36.26,3150000000000.0,17,Suburban
New Raymond,5/3/2019 12:23,48.56,9500000000000.0,17,Suburban
Victoriaport,4/21/2019 15:21,12.13,3310000000000.0,16,Suburban
South Teresa,1/29/2019 12:51,38.47,5750000000000.0,21,Suburban
North Richardhaven,4/7/2019 0:32,36.32,5010000000000.0,1,Suburban
East Aaronbury,3/19/2019 10:43,20.04,4120000000000.0,7,Suburban
South Teresa,2/23/2019 4:35,46.02,4620000000000.0,21,Suburban
Bethanyland,4/1/2019 22:04,38.71,8220000000000.0,22,Suburban
Lake Scott,1/10/2019 11:08,37.96,8130000000000.0,23,Suburban
East Marymouth,1/16/2019 15:44,46.2,1180000000000.0,5,Suburban
North Jeffrey,2/4/2019 22:35,29.87,7910000000000.0,11,Suburban
Rodriguezview,3/27/2019 19:44,49.65,8750000000000.0,20,Suburban
Bethanyland,3/15/2019 19:42,37.09,6240000000000.0,22,Suburban
East Kentstad,5/1/2019 17:35,39.29,1990000000000.0,20,Suburban
Myersshire,1/6/2019 11:43,22.8,499000000000.0,19,Suburban
Lake Robertside,3/5/2019 11:48,29.12,4060000000000.0,4,Suburban
Sotoville,3/29/2019 22:38,34.97,7310000000000.0,10,Suburban
South Brenda,4/28/2019 4:21,27.86,5860000000000.0,1,Suburban
Port Shane,4/9/2019 15:34,27.66,4020000000000.0,7,Suburban
Lake Omar,3/26/2019 5:52,48.26,5010000000000.0,22,Suburban
Lake Robertside,4/30/2019 20:45,22.26,202000000000.0,4,Suburban
Lake Robertside,3/18/2019 8:04,44.21,9840000000000.0,4,Suburban
South Brenda,4/21/2019 3:08,17.8,3500000000000.0,1,Suburban
North Timothy,4/6/2019 10:06,38.39,4780000000000.0,7,Suburban
Nicolechester,4/10/2019 4:41,38.08,8120000000000.0,19,Suburban
Port Shane,4/23/2019 16:05,42.26,8340000000000.0,7,Suburban
New Shannonberg,4/20/2019 2:52,30.82,6830000000000.0,20,Suburban
Veronicaberg,1/19/2019 23:24,19.28,2350000000000.0,20,Suburban
West Hannah,1/9/2019 3:44,14.41,1040000000000.0,12,Suburban
Port Shane,3/2/2019 12:06,14.95,2800000000000.0,7,Suburban
Nicolechester,3/8/2019 19:51,16.35,1050000000000.0,19,Suburban
Victoriaport,4/22/2019 12:38,16.31,6070000000000.0,16,Suburban
New Raymond,1/5/2019 17:58,22.5,7830000000000.0,17,Suburban
New Shannonberg,2/1/2019 4:31,34.09,8590000000000.0,20,Suburban
East Marymouth,4/27/2019 5:31,36.11,8310000000000.0,5,Suburban
Williamsonville,1/9/2019 23:59,48.73,6510000000000.0,2,Suburban
East Kentstad,4/19/2019 21:05,22.42,1140000000000.0,20,Suburban
Victoriaport,2/2/2019 19:14,25.68,9000000000000.0,16,Suburban
New Raymond,1/2/2019 15:38,45.32,8880000000000.0,17,Suburban
Victoriaport,4/2/2019 17:12,12.19,6990000000000.0,16,Suburban
Barronchester,4/25/2019 19:11,36.13,2660000000000.0,11,Suburban
Brandonfort,4/8/2019 20:02,35.64,6110000000000.0,10,Suburban
Lewishaven,4/19/2019 1:08,21.92,7110000000000.0,23,Suburban
Brandonfort,3/22/2019 16:17,38.66,4750000000000.0,10,Suburban
Port Shane,3/26/2019 4:33,19.03,6010000000000.0,7,Suburban
East Marymouth,3/21/2019 11:01,17.43,1620000000000.0,5,Suburban
New Shannonberg,1/15/2019 12:26,35.34,7450000000000.0,20,Suburban
New Shannonberg,5/5/2019 5:25,16.77,8390000000000.0,20,Suburban
Lake Ann,2/14/2019 17:13,42.13,6190000000000.0,3,Suburban
Victoriaport,3/14/2019 3:47,16.5,7110000000000.0,16,Suburban
North Richardhaven,1/22/2019 14:55,18.45,2630000000000.0,1,Suburban
Rodriguezview,4/20/2019 0:03,23.58,3290000000000.0,20,Suburban
Grayville,4/6/2019 3:38,18.11,6200000000000.0,2,Suburban
Lake Robertside,1/13/2019 18:22,28.37,5200000000000.0,4,Suburban
West Hannah,2/1/2019 2:36,33.85,8300000000000.0,12,Suburban
New Olivia,2/5/2019 19:25,47.15,7740000000000.0,20,Suburban
Grayville,4/28/2019 11:40,43.22,6020000000000.0,2,Suburban
Port Shane,3/15/2019 12:09,31.58,2550000000000.0,7,Suburban
Myersshire,3/26/2019 11:33,28.71,2180000000000.0,19,Suburban
Lake Ann,4/30/2019 11:42,14.56,5470000000000.0,3,Suburban
Colemanland,4/20/2019 2:52,20.83,2980000000000.0,23,Suburban
West Kimmouth,1/4/2019 10:24,20.69,1690000000000.0,4,Suburban
Lake Ann,3/6/2019 8:49,13.61,1260000000000.0,3,Suburban
Lake Scott,4/29/2019 22:08,25.75,4960000000000.0,23,Suburban
Mezachester,3/25/2019 12:57,21.89,2290000000000.0,14,Suburban
Brandonfort,5/2/2019 3:14,48.63,4440000000000.0,10,Suburban
Lake Scott,3/26/2019 8:40,26.24,1980000000000.0,23,Suburban
Veronicaberg,4/24/2019 19:16,49.45,5880000000000.0,20,Suburban
Lewisland,1/25/2019 20:46,32.38,8330000000000.0,4,Suburban
Lake Scott,5/7/2019 12:33,21.72,7630000000000.0,23,Suburban
East Marymouth,4/3/2019 12:18,26.93,3380000000000.0,5,Suburban
Sotoville,4/22/2019 1:33,46.5,7090000000000.0,10,Suburban
North Richardhaven,3/3/2019 6:14,18.17,3250000000000.0,1,Suburban
New Shannonberg,2/9/2019 4:01,37.52,3110000000000.0,20,Suburban
New Raymond,5/1/2019 5:16,14.2,1540000000000.0,17,Suburban
Brandonfort,1/2/2019 1:41,49.95,1300000000000.0,10,Suburban
Lake Scott,1/3/2019 17:02,47.97,8020000000000.0,23,Suburban
Nicolechester,5/2/2019 19:37,36.59,6820000000000.0,19,Suburban
East Marymouth,5/1/2019 20:10,13.17,9050000000000.0,5,Suburban
Myersshire,1/25/2019 5:27,35.65,3460000000000.0,19,Suburban
Nicolechester,3/4/2019 3:06,27.67,1790000000000.0,19,Suburban
Davidfurt,1/5/2019 13:42,31.48,1950000000000.0,23,Suburban
Josephside,3/12/2019 19:25,29.47,1700000000000.0,25,Suburban
Myersshire,1/2/2019 16:59,33.62,6490000000000.0,19,Suburban
Sotoville,1/25/2019 6:31,24.13,7370000000000.0,10,Suburban
Veronicaberg,2/2/2019 3:49,26.42,8460000000000.0,20,Suburban
Josephside,1/18/2019 6:31,33.07,7130000000000.0,25,Suburban
Rodriguezview,2/17/2019 14:10,22.76,2750000000000.0,20,Suburban
Lewisland,4/8/2019 19:51,35.16,5720000000000.0,4,Suburban
Sotoville,4/23/2019 20:31,34.87,99483095214.0,10,Suburban
Davidfurt,1/17/2019 17:58,28.28,6650000000000.0,23,Suburban
Mezachester,1/22/2019 0:59,40.67,1960000000000.0,14,Suburban
Josephside,3/3/2019 19:43,17.39,1280000000000.0,25,Suburban
Mezachester,3/18/2019 2:32,40.81,9430000000000.0,14,Suburban
New Shannonberg,2/26/2019 12:23,16.39,1110000000000.0,20,Suburban
East Marymouth,3/8/2019 4:55,43.79,1700000000000.0,5,Suburban
South Brenda,1/19/2019 0:13,44.36,6110000000000.0,1,Suburban
Colemanland,3/5/2019 4:33,13.39,8890000000000.0,23,Suburban
New Shannonberg,5/3/2019 21:53,34.08,1770000000000.0,20,Suburban
East Aaronbury,3/16/2019 11:15,20.59,6150000000000.0,7,Suburban
East Aaronbury,1/27/2019 9:53,28.56,5980000000000.0,7,Suburban
East Danielview,2/25/2019 3:54,26.33,514000000000.0,22,Suburban
Barronchester,3/31/2019 6:05,44.24,1250000000000.0,11,Suburban
Mezachester,4/26/2019 3:30,30.75,3180000000000.0,14,Suburban
South Teresa,4/2/2019 4:02,23.78,296000000000.0,21,Suburban
East Kentstad,3/24/2019 2:53,31.53,1910000000000.0,20,Suburban
Brandonfort,3/19/2019 5:49,45.52,201000000000.0,10,Suburban
New Shannonberg,5/7/2019 7:08,20.52,8310000000000.0,20,Suburban
Grayville,2/19/2019 19:52,19.52,9230000000000.0,2,Suburban
South Teresa,3/28/2019 4:27,17.5,9670000000000.0,21,Suburban
East Marymouth,3/12/2019 10:46,38.26,5240000000000.0,5,Suburban
Lake Robertside,4/10/2019 3:39,34.14,9360000000000.0,4,Suburban
Colemanland,3/2/2019 2:11,36.81,117000000000.0,23,Suburban
South Brenda,1/10/2019 0:17,47.52,3070000000000.0,1,Suburban
Lewisland,1/28/2019 11:38,35.6,9370000000000.0,4,Suburban
New Raymond,1/15/2019 12:51,47.01,3570000000000.0,17,Suburban
North Richardhaven,1/1/2019 14:52,31.15,7190000000000.0,1,Suburban
Josephside,4/17/2019 5:45,32.72,6320000000000.0,25,Suburban
Nicolechester,4/5/2019 1:38,19.57,1110000000000.0,19,Suburban
Veronicaberg,1/18/2019 10:33,33.04,4340000000000.0,20,Suburban
Colemanland,2/20/2019 4:19,43.09,8700000000000.0,23,Suburban
Lewishaven,4/20/2019 3:54,21.23,8140000000000.0,23,Suburban
Mezachester,1/6/2019 2:08,39.83,8420000000000.0,14,Suburban
Williamsonville,2/1/2019 17:54,38.9,1250000000000.0,2,Suburban
Josephside,1/17/2019 18:16,35.68,4970000000000.0,25,Suburban
New Olivia,4/17/2019 19:11,30.81,1520000000000.0,20,Suburban
East Marymouth,1/27/2019 12:18,43.06,6910000000000.0,5,Suburban
Lewishaven,4/27/2019 2:28,14.01,6520000000000.0,23,Suburban
North Richardhaven,1/28/2019 23:31,21.85,3780000000000.0,1,Suburban
New Raymond,3/8/2019 17:43,34.45,8900000000000.0,17,Suburban
South Teresa,4/19/2019 7:57,17.27,6680000000000.0,21,Suburban
Lake Ann,5/7/2019 20:40,24.89,7360000000000.0,3,Suburban
West Kimmouth,1/13/2019 20:10,19.47,6500000000000.0,4,Suburban
East Marymouth,4/12/2019 6:51,33.18,9390000000000.0,5,Suburban
North Jeffrey,2/28/2019 8:46,31.14,6800000000000.0,11,Suburban
Myersshire,1/26/2019 11:16,49.22,1970000000000.0,19,Suburban
Williamsonville,1/17/2019 1:26,28.65,6110000000000.0,2,Suburban
Victoriaport,1/20/2019 17:06,38.74,120000000000.0,16,Suburban
West Hannah,4/19/2019 21:55,24.58,2160000000000.0,12,Suburban
Williamsonville,2/12/2019 17:54,26.49,8220000000000.0,2,Suburban
Lake Omar,4/6/2019 20:29,40.55,8970000000000.0,22,Suburban
East Marymouth,4/2/2019 1:04,20.0,9370000000000.0,5,Suburban
Brandonfort,4/7/2019 0:42,35.76,2970000000000.0,10,Suburban
Lake Ann,1/15/2019 19:40,28.15,3600000000000.0,3,Suburban
Lake Robertside,1/23/2019 0:24,46.83,3570000000000.0,4,Suburban
Brandonfort,2/6/2019 2:32,35.41,5050000000000.0,10,Suburban
New Olivia,3/27/2019 1:37,34.65,7350000000000.0,20,Suburban
Veronicaberg,1/8/2019 16:01,30.66,7840000000000.0,20,Suburban
New Shannonberg,4/20/2019 3:18,41.85,5510000000000.0,20,Suburban
Grayville,3/14/2019 23:10,25.12,3750000000000.0,2,Suburban
South Teresa,3/12/2019 5:26,23.46,844000000000.0,21,Suburban
South Brenda,2/19/2019 12:50,29.37,676000000000.0,1,Suburban
Lewisland,1/7/2019 17:32,17.57,3770000000000.0,4,Suburban
Lake Robertside,2/5/2019 3:17,21.45,3670000000000.0,4,Suburban
West Hannah,2/18/2019 14:27,40.22,8810000000000.0,12,Suburban
West Kimmouth,2/8/2019 21:11,27.93,652000000000.0,4,Suburban
East Marymouth,2/21/2019 19:36,41.21,2450000000000.0,5,Suburban
Grayville,2/13/2019 6:07,48.59,4960000000000.0,2,Suburban
New Olivia,3/5/2019 22:01,19.21,8460000000000.0,20,Suburban
North Timothy,4/29/2019 23:10,29.39,6610000000000.0,7,Suburban
East Kentstad,1/26/2019 4:48,39.19,9310000000000.0,20,Suburban
East Danielview,4/19/2019 10:36,28.28,149000000000.0,22,Suburban
Veronicaberg,2/5/2019 20:42,46.91,3270000000000.0,20,Suburban
West Hannah,2/6/2019 20:06,18.33,1400000000000.0,12,Suburban
West Hannah,2/16/2019 20:00,20.35,7960000000000.0,12,Suburban
Port Shane,3/17/2019 5:25,20.74,7230000000000.0,7,Suburban
East Marymouth,3/6/2019 14:00,35.95,5150000000000.0,5,Suburban
Veronicaberg,4/25/2019 18:21,24.51,6530000000000.0,20,Suburban
Lewisland,1/25/2019 11:35,44.61,7560000000000.0,4,Suburban
West Kimmouth,3/16/2019 18:10,35.36,6760000000000.0,4,Suburban
North Timothy,4/20/2019 7:06,46.24,2790000000000.0,7,Suburban
New Olivia,1/27/2019 12:15,46.97,3200000000000.0,20,Suburban
West Hannah,3/25/2019 2:14,40.11,4500000000000.0,12,Suburban
Lake Ann,1/24/2019 6:29,32.31,2990000000000.0,3,Suburban
Myersshire,3/15/2019 8:22,15.71,2810000000000.0,19,Suburban
New Raymond,2/28/2019 7:10,17.09,4630000000000.0,17,Suburban
South Teresa,2/12/2019 2:44,33.19,758000000000.0,21,Suburban
North Timothy,1/22/2019 2:35,48.45,5700000000000.0,7,Suburban
East Danielview,4/7/2019 6:31,18.98,6290000000000.0,22,Suburban
Lake Scott,1/30/2019 2:27,48.78,1360000000000.0,23,Suburban
Grayville,4/14/2019 21:00,49.85,9370000000000.0,2,Suburban
South Teresa,3/25/2019 1:20,17.99,7610000000000.0,21,Suburban
Lake Robertside,4/1/2019 3:17,28.07,1680000000000.0,4,Suburban
Barronchester,3/2/2019 23:36,36.49,4030000000000.0,11,Suburban
Nicolechester,5/2/2019 19:48,23.06,5830000000000.0,19,Suburban
Lewishaven,1/15/2019 15:04,22.44,9660000000000.0,23,Suburban
Lake Omar,2/26/2019 11:53,12.49,4140000000000.0,22,Suburban
Victoriaport,1/23/2019 19:59,27.09,333000000000.0,16,Suburban
Williamsonville,3/19/2019 8:30,44.85,9120000000000.0,2,Suburban
South Brenda,1/3/2019 21:29,19.99,5350000000000.0,1,Suburban
New Olivia,1/25/2019 12:12,39.12,7570000000000.0,20,Suburban
New Raymond,5/3/2019 8:35,13.36,8610000000000.0,17,Suburban
West Kimmouth,2/6/2019 0:42,13.59,8840000000000.0,4,Suburban
West Hannah,5/5/2019 7:51,36.08,1870000000000.0,12,Suburban
East Aaronbury,4/19/2019 17:18,29.27,7200000000000.0,7,Suburban
Lewisland,3/10/2019 2:11,40.27,6280000000000.0,4,Suburban
North Timothy,1/14/2019 16:59,15.06,1240000000000.0,7,Suburban
Rodriguezview,2/15/2019 10:47,45.4,520000000000.0,20,Suburban
North Jeffrey,3/7/2019 2:57,29.34,2590000000000.0,11,Suburban
Josephside,2/22/2019 14:39,16.97,1760000000000.0,25,Suburban
Grayville,1/3/2019 13:04,12.6,8660000000000.0,2,Suburban
West Kimmouth,3/7/2019 22:30,29.43,7680000000000.0,4,Suburban
Davidfurt,3/26/2019 4:20,28.69,5100000000000.0,23,Suburban
South Brenda,1/16/2019 3:08,20.27,3320000000000.0,1,Suburban
North Timothy,1/17/2019 20:12,40.87,1506044208.0,7,Suburban
North Richardhaven,3/14/2019 0:49,13.09,5410000000000.0,1,Suburban
New Raymond,3/17/2019 4:31,18.09,5030000000000.0,17,Suburban
North Jeffrey,2/28/2019 5:55,46.4,7550000000000.0,11,Suburban
Lake Scott,2/18/2019 1:12,38.47,1400000000000.0,23,Suburban
Colemanland,1/1/2019 0:46,47.74,2220000000000.0,23,Suburban
Lake Robertside,3/27/2019 8:12,29.07,2040000000000.0,4,Suburban
West Hannah,1/27/2019 19:15,22.42,3200000000000.0,12,Suburban
Bethanyland,2/11/2019 17:43,23.06,4370000000000.0,22,Suburban
Bethanyland,5/3/2019 4:50,40.85,6700000000000.0,22,Suburban
New Olivia,4/10/2019 6:25,30.41,7890000000000.0,20,Suburban
North Timothy,2/25/2019 0:01,22.27,8600000000000.0,7,Suburban
West Kimmouth,1/17/2019 9:19,24.22,8380000000000.0,4,Suburban
Lewishaven,3/2/2019 7:48,33.22,810000000000.0,23,Suburban
Grayville,2/18/2019 10:30,12.55,1000000000000.0,2,Suburban
East Marymouth,5/4/2019 23:18,39.07,4460000000000.0,5,Suburban
Davidfurt,3/15/2019 5:02,48.34,2410000000000.0,23,Suburban
Sotoville,1/1/2019 2:07,24.07,7830000000000.0,10,Suburban
Mezachester,4/29/2019 16:20,28.43,7290000000000.0,14,Suburban
Veronicaberg,1/20/2019 5:00,22.02,4110000000000.0,20,Suburban
Lewishaven,1/2/2019 17:52,20.68,8840000000000.0,23,Suburban
Josephside,3/19/2019 17:33,37.42,6760000000000.0,25,Suburban
West Kimmouth,4/5/2019 11:36,28.07,3870000000000.0,4,Suburban
New Raymond,3/6/2019 17:11,15.53,6120000000000.0,17,Suburban
Barronchester,4/7/2019 14:43,21.95,9360000000000.0,11,Suburban
South Teresa,2/24/2019 16:51,48.8,8240000000000.0,21,Suburban
Lake Robertside,1/14/2019 19:24,21.46,2930000000000.0,4,Suburban
Josephside,2/7/2019 20:52,15.98,6790000000000.0,25,Suburban
West Hannah,2/17/2019 17:21,12.6,2730000000000.0,12,Suburban
South Brenda,3/23/2019 2:01,40.53,2620000000000.0,1,Suburban
Williamsonville,2/19/2019 7:48,22.23,1780000000000.0,2,Suburban
New Raymond,1/7/2019 10:02,28.74,4250000000000.0,17,Suburban
Brandonfort,1/11/2019 16:25,37.35,8700000000000.0,10,Suburban
Colemanland,2/21/2019 22:04,30.97,4050000000000.0,23,Suburban
South Teresa,4/19/2019 20:01,34.93,9230000000000.0,21,Suburban
Myersshire,3/25/2019 8:26,18.16,2360000000000.0,19,Suburban
East Danielview,3/2/2019 2:47,14.32,2110000000000.0,22,Suburban
West Hannah,4/23/2019 4:56,47.08,6280000000000.0,12,Suburban
Nicolechester,1/7/2019 10:41,27.44,1920000000000.0,19,Suburban
Barronchester,2/18/2019 18:35,42.32,3490000000000.0,11,Suburban
North Timothy,5/7/2019 14:00,26.3,4910000000000.0,7,Suburban
East Aaronbury,4/8/2019 18:59,21.29,631000000000.0,7,Suburban
Bethanyland,3/26/2019 18:27,24.27,7250000000000.0,22,Suburban
East Danielview,5/3/2019 18:09,48.24,3330000000000.0,22,Suburban
New Olivia,1/3/2019 9:58,38.31,93262977180.0,20,Suburban
Rodriguezview,1/9/2019 11:55,29.19,38504866921.0,20,Suburban
Victoriaport,2/27/2019 17:13,44.91,6930000000000.0,16,Suburban
North Jeffrey,1/23/2019 23:42,27.11,6330000000000.0,11,Suburban
New Olivia,2/6/2019 20:39,13.03,1380000000000.0,20,Suburban
East Danielview,2/28/2019 20:26,42.71,2320000000000.0,22,Suburban
Bethanyland,2/18/2019 9:31,38.8,9380000000000.0,22,Suburban
Colemanland,2/1/2019 20:59,16.11,7600000000000.0,23,Suburban
Grayville,2/26/2019 12:59,12.64,544000000000.0,2,Suburban
Nicolechester,3/14/2019 1:22,47.93,4420000000000.0,19,Suburban
Bethanyland,2/3/2019 5:47,22.82,9680000000000.0,22,Suburban
Nicolechester,1/12/2019 22:48,30.79,9520000000000.0,19,Suburban
Port Shane,4/24/2019 10:06,45.92,5390000000000.0,7,Suburban
Brandonfort,5/3/2019 2:01,41.62,3180000000000.0,10,Suburban
West Kimmouth,4/15/2019 19:22,27.16,8180000000000.0,4,Suburban
Williamsonville,1/30/2019 5:20,36.81,8090000000000.0,2,Suburban
Josephside,4/2/2019 12:23,49.33,483000000000.0,25,Suburban
Josephside,2/17/2019 23:01,38.24,1250000000000.0,25,Suburban
Mezachester,4/1/2019 0:02,24.4,8960000000000.0,14,Suburban
Josephside,1/18/2019 10:21,14.75,6140000000000.0,25,Suburban
North Richardhaven,4/4/2019 21:05,23.79,1150000000000.0,1,Suburban
Bethanyland,2/8/2019 19:50,28.27,5520000000000.0,22,Suburban
Lake Scott,1/24/2019 19:21,47.83,6810000000000.0,23,Suburban
East Danielview,2/19/2019 4:44,31.72,7450000000000.0,22,Suburban
East Aaronbury,2/24/2019 16:37,36.88,9780000000000.0,7,Suburban
Sotoville,3/28/2019 19:16,34.03,4000000000000.0,10,Suburban
Lewishaven,1/18/2019 4:09,32.13,2820000000000.0,23,Suburban
Josephside,4/1/2019 3:46,23.73,6120000000000.0,25,Suburban
Nicolechester,2/4/2019 9:41,49.21,4280000000000.0,19,Suburban
Josephside,3/7/2019 2:22,39.17,6540000000000.0,25,Suburban
East Kentstad,5/7/2019 13:29,38.74,41356844955.0,20,Suburban
Colemanland,2/28/2019 21:02,35.07,8310000000000.0,23,Suburban
Lewishaven,2/22/2019 14:40,20.35,3260000000000.0,23,Suburban
Lake Robertside,4/2/2019 8:53,21.31,4630000000000.0,4,Suburban
Lake Scott,3/16/2019 23:48,28.99,6200000000000.0,23,Suburban
Josephside,5/2/2019 15:30,21.33,6700000000000.0,25,Suburban
South Brenda,2/19/2019 18:08,45.55,1090000000000.0,1,Suburban
Williamsonville,1/14/2019 7:33,40.72,7260000000000.0,2,Suburban
Colemanland,2/26/2019 17:44,32.7,7020000000000.0,23,Suburban
New Olivia,3/19/2019 0:04,33.43,2160000000000.0,20,Suburban
Lake Robertside,3/12/2019 6:05,31.23,3350000000000.0,4,Suburban
Rodriguezview,5/1/2019 9:45,26.92,1690000000000.0,20,Suburban
Brandonfort,3/26/2019 19:35,19.22,8660000000000.0,10,Suburban
Victoriaport,2/24/2019 7:58,45.66,3820000000000.0,16,Suburban
North Richardhaven,1/20/2019 5:13,20.89,6070000000000.0,1,Suburban
Colemanland,4/29/2019 7:09,34.77,300000000000.0,23,Suburban
Williamsonville,4/4/2019 3:48,18.77,7550000000000.0,2,Suburban
Barronchester,3/6/2019 6:36,46.07,4550000000000.0,11,Suburban
Lewisland,2/27/2019 18:56,36.26,6390000000000.0,4,Suburban
New Raymond,3/7/2019 17:57,26.55,6930000000000.0,17,Suburban
South Brenda,1/1/2019 12:32,25.56,2610000000000.0,1,Suburban
South Brenda,3/21/2019 22:45,49.59,3890000000000.0,1,Suburban
North Timothy,4/14/2019 18:06,41.17,2440000000000.0,7,Suburban
East Marymouth,5/6/2019 22:39,34.12,9220000000000.0,5,Suburban
Barronchester,3/26/2019 18:27,30.32,1780000000000.0,11,Suburban
Mezachester,2/16/2019 17:34,29.25,9840000000000.0,14,Suburban
East Kentstad,4/19/2019 14:47,44.82,750000000000.0,20,Suburban
East Marymouth,1/11/2019 2:12,12.21,56113993388.0,5,Suburban
